,clause_text,clause_type
459,"Renewal Option. Tenant shall have the option to renew this Lease for 1 year, provided Tenant is in full compliance with all terms and condition of the Lease. Such option must be exercises by written by written notice from Tenant to Landlord given at lease ninety (90) days prior to the expiration of the first year term. Rent shall increase 5% per year for the renewal term of the Lease.",renewal_option_clause
460,"Renewal Option. Tenant shall have the option to renew this Lease for one (1) renewal term of three (3) years (herein referred to individually as a ""Renewal Term"") which shall commence on the day following the expiration of the Term defined in this Lease and end on the third anniversary of the commencement date of the Renewal Term, unless the Renewal Term shall sooner terminate pursuant to the terms of this Lease or otherwise. The Renewal Term shall commence only if",renewal_option_clause
461,"Renewal Option. Tenant shall have the option to renew this Lease for two (2) additional terms, as provided below, so long as Tenant is not in default at the time the option is exercised and at the time the renewal term is to commence. The renewal terms will be for ten(10) years each, commencing on the day following expiration of the prior term. The other terms and conditions of this Lease will remain the same during the renewal term, except that base rent for the renewal term shall be determined in accordance with Section 2.3 below and except that Tenant shall no longer have any option to renew this Lease that has been exercised. Exercise of the renewal option shall be by notice given at least 365 days prior to expiration of the current term.",renewal_option_clause
462,"Renewal Option. Tenant shall have the option to renew this Lease for two (2) years following expiration of the Initial Term (the “Renewal Term”), provided: (i) that this Lease is in full force and effect immediately prior to the date of the commencement of the Renewal Term; and (ii) that there is no then-existing Event of Default under any of the provisions herein.",renewal_option_clause
463,"Renewal Option. Tenant shall have the option to renew this Sublease for the period October 1, 2006 to March 19, 2012. The renewal period shall be upon all of the agreements, terms, covenants, and conditions hereof, except that the Fixed Rent shall be at the rate of $1,110,000.00 per annum ($92,500 per month) and Subtenant shall have no further renewal right. The exercise by Subtenant of said renewal option shall be evidenced and effected by Subtenant giving Sublandlord written notice of Subtenant's intention to renew this Sublease prior to April 1, 2005; and provided further, that on the date of the giving of such notice and on September 30, 2006 this Sublease shall be in full force and effect and no default shall have occurred and be continuing. Such notice of renewal shall be effective without the necessity of any other act or instrument, but either party will at any time upon request of the other execute, acknowledge, and deliver an instrument evidencing such renewal. -------------------------------------------------------------------------------- 12",renewal_option_clause
464,"Renewal Option. Tenant shall have the option, by giving Landlord written notice at least ninety (90) days prior to the expiration of the initial term hereof, to renew this Lease upon the same terms and conditions (except for the rental rate which shall be established pursuant to Section 3.2 hereof) for an-additional five-year term to commence at the expiration of the initial term hereof.",renewal_option_clause
465,"Renewal Option. Tenant shall have the option, by written notice to Lessor NINE (9) months prior to the Termination Date (hereinafter referred to as the ""Tenant's Notice""), to renew the Lease for an additional period of THREE (3) years (or such other period of time as shall be agreed by the parties at the time of Tenant's Notice) commencing October 1st, 2006 (hereinafter referred to as the ""Renewal Period""). The Lease shall be renewed under the same terms and conditions except for any further option to renew and except for the Rent, which shall be EIGHTEEN DOLLARS ($18.00) per square foot fixed.",renewal_option_clause
466,Renewal Option. Tenant shall have the renewal option rights set forth in the Exhibit D attached hereto.,renewal_option_clause
467,Renewal Option. Tenant shall have the right and option to renew the Term of this Lease as set forth in Article I of Exhibit B hereto.,renewal_option_clause
468,"Renewal Option. Tenant shall have the right to be exercised as hereinafter provided, to extend the term of this Lease for one period of three (3) years, from the date of expiration of the original term hereof upon the following terms and conditions.",renewal_option_clause
469,"Renewal Option. Tenant shall have the right to be exercised as hereinafter provided, to extend the term of this Lease with respect to the entire Premises for one (1) period of five (5) years (the “Renewal Term”) upon the following terms and conditions:",renewal_option_clause
470,"Renewal Option. Tenant shall have the right to extend the Term (the “Renewal Option”) with respect to all space leased by Tenant at the time of Tenant’s Renewal Notice (as defined below) for one (1) additional period of five (5) years commencing on the day following the Termination Date of the initial Term and ending on the fifth (5th) anniversary of the Termination Date (the “Renewal Term”), provided (i) Landlord receives written notice of exercise of the Renewal Option (“Tenant’s Renewal Notice”) not less than nine (9) months and not more than twelve (12) months prior to the expiration of the initial Term, (ii) Tenant has not been in default of any of its Rent obligations under this Lease or in material default under any other terms of this Lease beyond any applicable cure periods during the twelve (12)-month period prior to the time that Tenant delivers its Tenant’s Renewal Notice or during the twelve (12)-month period prior to the time Tenant delivers its Binding Notice (hereinafter defined), and (iii) Tenant executes and returns the Renewal Amendment (hereinafter defined) within thirty (30) days after its submission to Tenant, provided the Renewal Amendment contains only those terms relating to Tenant’s exercise of the Renewal Option. The rights contained in this Section 3.4 shall be personal to the original Tenant executing this Lease (“Original Tenant”) or an assignee pursuant to a Permitted Transfer, and may only be exercised by the Original Tenant or an assignee pursuant to a Permitted Transfer. All references in this Section 3.5 to “Tenant” shall mean and refer to “Original Tenant” or a transferee pursuant to a Permitted Transfer.",renewal_option_clause
471,"Renewal Option. Tenant shall have the right to extend the term of the Lease -------------- for an additional period of three (3) years, commencing on the expiration of the original term of the Lease. Such renewal option shall be deemed effectively exercised only if Tenant has given Landlord written notice thereof at least one hundred eighty (180) days prior to the expiration of the original term and only if Tenant is not in default under this Lease both at the time of such exercise and at the time of the commencement of the renewal term. All terms and provisions of the Lease shall be applicable during such renewal term, except the fixed rent payable pursuant to paragraph 5 shall equal $223,250.00 annually, with equal monthly payments of $18,604.17. Such rent shall be payable without deductions, abatements or set-offs of any nature whatsoever. It is expressly understood that the renewal option granted in this paragraph is personal to the entity expressly named as Tenant in this Lease and to any assignee and subtenant which has been approved by Landlord, and that said option shall terminate upon an assignment or subletting of Tenant's interest hereunder and shall not inure to the benefit of any assignee or subtenant of Tenant which has not been approved by Landlord.",renewal_option_clause
472,"Renewal Option. Tenant shall have the right to extend the term of the Lease for Premises B (Suite 101) for two (2) additional five year lease terms (the ""Renewal Term""), upon the following conditions:",renewal_option_clause
473,"Renewal Option. Tenant shall have the right to extend the term of the Lease for a portion of, or the entire, 2016 Combined Space for one (1) period of three (3) years upon and subject to all of the terms and conditions set forth in Section 9.18 of the Original Lease.",renewal_option_clause
474,"Renewal Option. Tenant shall have the right to extend the term of this Lease for one (1) additional five (5) year term. Tenant shall exercise its option by giving to Landlord written notice of said exercise not later than eight (8) months prior to the last day of the initial lease term. All provisions of this Lease shall continue to apply during the Renewal Term except that the rental rate shall be as follows: The rental rate, during said renewal option period, shall be based on the then prevailing market rate for similar office space in the Farmington Hills/Livonia/Novi, Michigan area.",renewal_option_clause
475,"Renewal Option. Tenant shall have the right to extend the term of this Lease for the respective Extension Term (hereafter defined) upon and subject to the following terms and conditions: so long as there has not occurred an Event of Default, Tenant may extend this Lease for two (2) extension terms (each, an ""Extension Term"") of five (5) years each by Tenant giving written notice thereof (an ""Extension Notice"") to Landlord, by no later than nine (9) months prior to the expiration of the initial Term, or Extension Term, as the case may be. Within thirty (30) days after the Extension Notice, Landlord shall advise Tenant in writing of Landlord's determination of the Fair Market Value Rate (such notice being referred to herein as a ""Fair Market Value Notice""). Upon receipt of a Fair Market Value Notice from Landlord, Landlord and Tenant shall endeavor to agree upon the Fair Market Value Rate within thirty (30) days (the ""Rate Determination Period"") after Tenant's receipt of such Fair Market Value Notice. If Landlord and Tenant fail to agree upon the Fair Market Value Rate by the expiration of the Rate Determination Period, Tenant shall have the option to (i) rescind Tenant's Extension Notice, in which event the Lease shall not be extended beyond the current Initial Term or Extended Term, as the case may be, and Tenant shall have no further renewal rights hereunder, or (ii) accept the Fair Market Value Rate provided by Landlord in the Fair Market Value Notice. Tenant's election must be made within thirty (30) days following expiration of the Rate Determination Period (the ""Election Deadline""). In the event Tenant fails to make such election in writing prior to Election Deadline, Tenant shall be deemed to have elected to renew the Lease pursuant to (ii) above.",renewal_option_clause
476,"Renewal Option. Tenant shall have the right to extend the term of this lease for an additional five ( 5) year period provided it gives Landlord written notice of its intention to renew no later than one (1) year prior to the expiration of the original term of this lease. The renewal shall be upon all of the terms and conditions set for the original term except that the Fixed Minimum Rent shall be increased by the higher of: (a) fifteen percent (15%) of the Fixed Minimum Rent for the first year of the original term; or (b) the increase, if any, in the ""Consumer's Price Index for Wage Earners (1967=100), issued and published by the Bureau of Labor Statistics of the Commonwealth of Puerto Rico's Department of Labor which may have occurred from the base period (as hereinafter defined). The term ""base period"" shall refer to the date on which said index is published, which is closest to the commencement date of the original term of this lease.",renewal_option_clause
477,Renewal Option. Tenant shall have the right to extend the term of this lease for an additional one ( 1) year period provided it gives Landlord written notice of its intention to renew no later than six (6) months prior to the expiration of the original term of this lease. The renewal shall be upon all of the terms and conditions set for the original term except that the Fixed Minimum Rent shall be increased by,renewal_option_clause
478,"Renewal Option. Tenant shall have the right to extend this Lease for an additional period of Three (3) years at the end of the initial term, by giving written notice at least Sixty (60) days advance of the end of the original Lease term, of Tenant’s intention to so renew. The rent for the option period shall be as follows: The continuation of base rent plus CPI increase as per paragraph 2.",renewal_option_clause
479,"Renewal Option. Tenant shall have the right to renew and extend the Term of this Lease with respect to all or a portion (in full floor increments only) of the Premises then subject to this Lease (and any portion of the Premises that has been terminated by Landlord pursuant to Section 15.01 of Exhibit ""C"" as more ------------- ----------- specifically set forth in Section 15.01) for the Renewal Term upon and subject ------------- to the terms and conditions of this Article 3 provided that if Tenant elects to renew this Lease with respect to at least three (3) full floors it shall also be required to renew this Lease with respect to all of the basement space in the Building. Notwithstanding anything to the contrary herein, if Tenant is leasing less than all of a particular floor at the time of the Renewal Term, Tenant may renew the term for such partially leased floor provided that Tenant shall renew the Term for all of the space on such floor that Tenant is then leasing.",renewal_option_clause
480,Renewal Option. Tenant shall have the right to renew and extend this Lease with respect to the Leased Premises then subject to this Lease for the Renewal Term(s) upon and subject to the following terms and conditions:,renewal_option_clause
481,"Renewal Option. Tenant shall have the right to renew the Lease in accordance with Exhibit C attached hereto. Except as set forth in Exhibit C, Tenant shall have no renewal rights under the Lease.",renewal_option_clause
482,"Renewal Option. Tenant shall have the right to renew the Term of this Lease for two (2) additional terms of five (5) years (hereafter referred to as the ""Renewal Term"") by giving Landlord prior written notice nine (9) months prior to the expiration of the initial Term or the prior Renewal Term, as applicable, and that Tenant has exercised such renewal right, subject to the following conditions:",renewal_option_clause
483,Renewal Option. Tenant shall have the right to renew the Term of this Lease on the terms and conditions set forth in Exhibit D attached hereto.,renewal_option_clause
484,Renewal Option. Tenant shall have the right to renew the term of this Lease for two (2) successive period of five (5) years each. The rental rate during any renewal period shall be at an agreed upon rate. Tenant shall provide Landlord with at least one hundred eighty (180) days' advance written notice of its intention to exercise said renewal option(s) prior to the effective date of each such period. Landlord shall have access to the Building for the purpose of showing the property to prospective tenants during the entire term hereof.,renewal_option_clause
485,Renewal Option. Tenant shall have the right to renew this Lease for Two Five (5)-year periods. This option may only be exercised by written notice to Landlord delivered no later than One (1) year prior to the expiration of the Term.,renewal_option_clause
486,"Renewal Option. Tenant shall have the right to renew this Lease for a period of one (1) additional year at the expiration of the term hereof at a rental rate to be hereinafter determined, subject to all conditions and agreements herein contained; provided, however, that Tenant shall notify the Landlord of his election to renew the Lease by giving Landlord written notice of such election on or before six (6) months prior to the expiration of the original term hereof.",renewal_option_clause
487,"Renewal Option. Tenant shall have the right to renew this lease with 180 days notice for a 2 year period at a rent of $29,664.00 per year payable in monthly installments of $2,472.00.",renewal_option_clause
488,"Renewal Option. Tenant shall have the right, option and privilege of extending the Term hereof for three (3) successive Renewal Terms of twelve (12) months each (the ""Renewal Option"") (each such Renewal Terms to be exercised consecutively). In the event Tenant elects to exercise the Renewal Options), the following shall apply:",renewal_option_clause
489,"Renewal Option. Tenant shall have two (2) consecutive five (5) year lease renewal options for up to 100% of Tenant's space then under lease at the lesser of 90% of fair market or the then escalated rate. At the exercise of each option, the space will be repainted and recarpeted at Landlord's expense. Replacement costs including Landlord concessions and marketing time will be utilized to determine fair market rent in each renewal period.",renewal_option_clause
490,"Renewal Option. Tenant shall have two (2) successive options to renew this Lease (each, a “Renewal Option”) each for either a ten (10) or five (5) year extended term (each a “Renewal Term”), and at Tenant’s sole election for any of the following: (i) the entirety of all four (4) Buildings; (ii) the entirety of all of the North, South, and West Buildings; or (iii) the entirety of all of the North, South, and West Buildings plus the number of full floors of the East Building designated by Tenant, provided that the remaining floors are contiguous (that is, Tenant may exercise the Renewal Option as to the following: (A) the first floor; (B) first and second floors; (C) first, second and third floors; (D) the fourth floor; (E) the third and fourth floors; or (E) the second, third and fourth floors). Each Renewal Term shall commence immediately following the Expiration Date or the expiration of the prior Renewal Term, as applicable (the “Applicable Expiration Date”), and end on the tenth (10th) or fifth (5th) anniversary of the Applicable Expiration Date (as applicable), and each Renewal Term shall be upon the same terms and conditions as this Lease except for Base Rent, which shall be determined as described below, and the Renewal Option thus exercised shall no longer exist. In order to exercise any Renewal Option, Tenant shall give written notice (the “Election Notice”) to Landlord of Tenant’s intention to exercise such Renewal Option not less than twenty-four (24) months prior to the Applicable Expiration Date (the “Outside Option Exercise Date”), which notice shall specify whether the Renewal Term is for a ten (10) year or five (5) period and whether the Renewal Option is exercised as to all four (4) Buildings, or for only the North, South, and West Buildings combined, or for the North, South, and West Buildings and a designated floor or floors of the East Building, and the giving of such notice shall not be effective if Tenant is, at the time the notice is given, in Default under this Lease. If such notice is not so given, the Renewal Option and any subsequent Renewal Options shall terminate. Each Renewal Option shall be available only in respect of the Premises as constituted as of the time the Renewal Option is exercised, and shall not apply in respect of any area that has been or may be excluded or removed from the Premises by reason of Tenant’s failure to exercise a prior Renewal Option. If either option is exercised as to less than all of the area that has theretofore...",renewal_option_clause
491,Renewal Option. Tenant shall retain the Option in accordance with Article 41 of the Existing Lease.,renewal_option_clause
492,"Renewal Option. Tenant shall retain the renewal option set forth in Section 2A of the Original Lease. The notice shall be given at least two hundred seventy (270) days prior to the Expiration Date set forth above, the Renewal Term shall commence on May 1, 2006, and the option shall apply to all Premises occupied by Tenant as of the Expiration Date. Base Rent for the Renewal Term shall be as set forth in Section 3 of the Original Lease (as modified by this Third Amendment). Additionally, if Tenant exercises such renewal option and is not in default under the Lease beyond the expiration of all applicable notice and cure periods on the Expiration Date set forth above (i.e. April 30, 2006), then, on the commencement date of the Renewal Term, Landlord shall return the entire accumulated Security Deposit.",renewal_option_clause
493,Renewal Option. Tenant will have an option to extend the lease on the following terms:,renewal_option_clause
494,Renewal Option. Tenant's Renewal Option pursuant to Section 48 of the Lease is hereby deleted in its entirety and shall be of no further force or effect. Tenant shall have no right to extend or renew the term of the Lease with respect to the Demised Premises or the New Premises beyond the expiration of the respective Lease Term therefor.,renewal_option_clause
495,Renewal Option. Tenant's Renewal Option set forth in Section 4.4 of the Original Lease (as amended by Section 10 of the Second Amendment) shall remain in effect and apply to the entire Premises.,renewal_option_clause
496,Renewal Option. Tenant's renewal options set forth in Section 9 of the First Amendment are hereby deleted and of no further force or effect. Tenant's Renewal Option as provided in Section I of Exhibit B of the Lease shall continue to be applicable.,renewal_option_clause
497,"Renewal Option. Tenant’s Renewal Option as set forth in the Second Amendment, to renew the Term for one (1) term of five (5) years beyond the end of the Term, shall remain in full force and effect and be applicable to all of the Premises (inclusive of the Existing Premises and the Sixth Amendment Additional Premises).",renewal_option_clause
498,"Renewal Option. Tenant’s existing renewal option contained in Exhibit F to the Lease shall also apply to the Expansion Premises, in accordance with the same terms and conditions of Exhibit F.",renewal_option_clause
499,Renewal Option. Tenant’s option to renew the Lease under Article 40 thereof is null and void and of no further effect.,renewal_option_clause
500,"Renewal Option. The Agreement shall automatically renew for three successive renewal terms (each a ""Renewal Term"") of two (2) years each, provided that the Distributor does not terminate this Agreement by providing the Supplier not less than three (3) month's written notice of such termination prior to expiry of the Initial Term or a Renewal Term (""Renewal Option""). For greater certainty, a Renewal Option can be exercised only if the preceding Renewal Option was exercised.",renewal_option_clause
501,"Renewal Option. The Company has the option to renew FFH's services as defined in this paragraph 3. for a period of one year beginning on March 2, 2005 and expiring March 2, 2006 (the ""FFH Option Expiration Date""). In order to exercise such option, the Company shall:",renewal_option_clause
502,"Renewal Option. The LESSEE is granted a renewal option on said premises for a term of three (3) years. The LESSEE will notify the LESSOR sixty (60) days prior to exercising this option. The said renewal shall be upon the same terms and conditions as herein contained; provided, however, that the rent for renewal term of three (3) years shall be one hundred forty eight thousand eight hundred dollars per annum plus one-half the increase in the Consumer Price Index (all items) from September 1996, to the Current Index Number (all items) at the time of renewal, as published by the Bureau of Labor Statistics of the United States Department of Labor. The Index Number indicated entitled ""all items"" for the month of September 1996, shall be the ""Base Index Number,"" and the corresponding Index number for the month of October 2000, shall be the ""Current Index Number."" The Base Index Number shall be subtracted from Current Index Number and the resultant divided by the Base Index. Any positive result shall be multiplied by fifty percent (50%) the result of which shall be deemed to be the percentage of increase to be utilized in computing the renewal rate. The fixed rent, as so determined, (i.e. the aggregate of one hundred forty eight thousand eight dollars ($148,800) plus the increase calculated in accordance with the Renewal Option) shall be due and payable monthly. In no event shall the resultant rent be less than one hundred seventy two thousand two hundred fifty five dollars ($172,255) per annum. If the publication of the Consumer Price Index shall be discontinued, the parties hereto shall thereafter accept comparable statistics on the cost of living as they are published by the United States Government.",renewal_option_clause
503,Renewal Option. The Lease is hereby amended to grant Tenant a renewal option as follows:,renewal_option_clause
504,Renewal Option. The Lessee shall have an option to renew for a five‐year term. The Lessee shall provide notice to Lessor within no less than 180 days from the end of the first five year term of the intent to exercise the option for the second five years.,renewal_option_clause
505,"Renewal Option. The Lessee shall have one five year option to renew the lease per the terms of paragraph 3. RENEWAL OPTION, of the Lease.",renewal_option_clause
506,Renewal Option. The Lessee shall have the right to renew this Lease for additional Twenty-Five (25 ) year period at which time the rent will be adjusted for the differential of the Consumer Price Index (CPI). The Agreement may be renewed upon the same terms and conditions contained herein provided that written notice stating an election to renew this Lease for the additional term is given in writing Ninety-days (90) days prior to the expiration of the current term.,renewal_option_clause
507,Renewal Option. The Lessee shall have the right to renew this lease for one ten (10) year extension subject to and contingent upon the Lessee giving written notice to the Lessor not sooner than one (1) year and not less than one hundred and twenty (120) days prior to the termination date of this Agreement. Additional renewals may occur upon mutual agreement of the Parties. Lessor reserves the right to re-negotiate terms and conditions of this Agreement upon any renewal according to current market conditions.,renewal_option_clause
508,"Renewal Option. The Option to Renew provision provided for in the Third Amendment to Lease Agreement remains in full force and effect; however, shall only apply to the new reduced Premises size of 34,100 sf.",renewal_option_clause
509,"Renewal Option. The Parties shall have the option to extend the Initial Term for a Term Extension Period, provided that the Parties have mutually agreed to negotiate to extend the Initial Term [****] months prior to the expiration of the Initial Term. If the Parties do not mutually agree to negotiate to extend the Initial Term [****] months prior to the expiration of the Initial Term, this Agreement automatically shall terminate upon the expiration of the Initial Term. If, within such period, the Parties agree to negotiate to extend the Initial Term, then, during the first [****] months of such [****]-month period, which [****] months may be extended by mutual agreement of the Parties (such [****] period including any extension thereof, the “Extension Negotiation Period”), the Parties shall agree on the term of the Term Extension Period and the specific terms and conditions to be applicable during that Term Extension Period. The protocol for establishing certain terms applicable to such Term Extension Period including, but not limited to, any additional repairs or improvements to be made to the BOC Facility, shall be as set forth in Schedule 2.2. If the Parties have not agreed to a Term Extension Period and the terms and conditions applicable thereto within the Extension Negotiation Period, this Agreement shall automatically terminate upon the expiration of the Initial Term.",renewal_option_clause
510,"Renewal Option. The Renewal Option attached to the Lease as Exhibit ""I"" is hereby deleted and of no further force and effect.",renewal_option_clause
511,"Renewal Option. The Renewal Option contained in Section 1 of Exhibit J to the Lease, including all conditions of exercise, shall be applicable to the Premises (except the Renewal Term shall be equal to one (1) additional period of ten (10) years), as expanded by the First Expansion Premises and the Second Expansion Premises, exercisable at the end of the Term, as extended by this Amendment.",renewal_option_clause
512,"Renewal Option. The Renewal Option contained in Section 10 of the First Amendment is hereby modified such that said Renewal Option will only apply to Suite 1000 and Suite 1100 (i.e., Tenant shall have no right to exercise the Renewal Option with respect to Suite 700).",renewal_option_clause
513,"Renewal Option. The Renewal Option granted to Tenant in Section 64 of the Lease shall apply to the entire Premises, including the Additional Space.",renewal_option_clause
514,"Renewal Option. The Renewal Option in Exhibit ""H"" to the Lease is hereby modified to include the Expansion Space. All other terms and conditions set forth in Exhibit ""H"" to the Lease shall remain in full force and effect. 8. Renewal Option. The Renewal Option in Exhibit ""H"" to the Lease is hereby modified to include the Expansion Space. All other terms and conditions set forth in Exhibit ""H"" to the Lease shall remain in full force and effect.",renewal_option_clause
515,"Renewal Option. The Renewal Option provided pursuant to Section 4.2 of the Lease shall apply to the entire Premises, including the Additional Space, and Tenant may exercise its Renewal Option as to the entire Premises only. Notwithstanding anything in the Lease to the contrary, Tenant shall have the right, to be exercised by written notice delivered to Landlord within ten (10) business days following the determination of the Basic Rent payable during the Renewal Period, to withdraw its exercise of the Renewal Option.",renewal_option_clause
516,Renewal Option. The Renewal Option set forth as Exhibit “F” attached to the Lease shall apply to the entire Premises (including Suite 400 and the Suite 250 Expansion Space).,renewal_option_clause
517,"Renewal Option. The Renewal Option set forth in Article 40 of the Original Lease shall remain in full force and effect, and Tenant shall retain the right to exercise such option, subject to the terms thereof (it being agreed that the commencement date of the Renewal Term, if any, will be the day immediately following the Expiration Date (as extended by this Agreement)).",renewal_option_clause
518,"Renewal Option. The Renewal Option set forth in Exhibit E, Section III of the Lease shall apply to this Amendment and shall remain in full force and effect and the term “Termination Date” shall be replaced with the term “Extended Termination Date”.",renewal_option_clause
519,"Renewal Option. The Renewal Option set forth in Section 2 of Exhibit F to the Lease shall apply to the Premises (including, without limitation, the Expansion Space) under the same terms and conditions set forth therein.",renewal_option_clause
520,"Renewal Option. The Renewal Option set forth in Section 2 of Exhibit F to the Lease, as amended pursuant to Section 8.03 of the First Amendment, is hereby deleted. Tenant shall have the following Renewal Option:",renewal_option_clause
521,"Renewal Option. The Renewal Option set forth in Section 6 of the First Amendment, as amended by Paragraph 9 of the Second Amendment shall continue in full force and effect through the Term.",renewal_option_clause
522,Renewal Option. The Renewal Option set forth in Section 6.2 of the Third Amendment is hereby deleted. Tenant shall have the following Renewal Option:,renewal_option_clause
523,"Renewal Option. The Renewal Option set forth in Section 6.2 of the Third Amendment shall apply to the entire Premises (including, without limitation, the Suite 110 Expansion Space).",renewal_option_clause
524,"Renewal Option. The Renewal Options set forth in (and subject to the terms of) Article 51 of the Original Lease are hereby ratified and affirmed by the parties, subject only to the following modifications and clarifications:",renewal_option_clause
525,"Renewal Option. The Sublessor agrees to sublease the subleased premises to the Sublessee for four years beyond the initial term. The renewal rates would be based on an escalation of $150,000 per year above the final year base rate in the initial term. Sublessee's right to exercise these extensions shall be subject to the following limitations which are in the sole discretion of Sublessor: * Need of Sublessor to expand operations; * Sublessor's need to vacate entire premises at 2273 Research Blvd.; * Notice of limitations on Sublessee's right to renewal shall be given no later than 18-months prior to the end of initial term.",renewal_option_clause
526,"Renewal Option. The Tenant has the right of option to renew this lease for a period of 5 years at the expiration of this lease but must exercise this option for renewal in writing ninety (90) days before expiration of the lease. Notification must be received at the office of the Landlord, as above, by certified mail return receipt requested at least 90 (ninety) days before expiration of the lease. Tenant further covenants and agrees that the annual Base Net Rent shall be adjusted as of the inception of the option to renew, and as each annual anniversary thereafter (the ""Anniversary Period"") as follows:",renewal_option_clause
527,"Renewal Option. The Tenant is hereby granted one (1) five (5) year --------------- option to renew the Lease (the ""Renewal Option"") at a Base Rental Rate equal to 95% of the then ""current building market rate"", for similar upper level storage space (and office use ancillary thereto) as reasonably determined by the Landlord taking into account the rate (excluding market concessions) at which similar space in the Building and other Class A Buildings within a five (5) mile radius of the Building are then being offered (the ""Extended Term Rent""). If the Tenant desires to exercise its Renewal Option, it shall do so in the following, and only in the following, manner:",renewal_option_clause
528,"Renewal Option. The Tenant shall have the Option to Renew the herein Lease for two (2) additional period of five years each upon the same terms and conditions, save and except for the rental rates which shall be as follows, provided that the Tenant exercises such option by notice in writing delivered to the Landlord no later than nine (9) months prior to the expiration of the Lease Term. Option Number 1: Year Rate/Sq.Ft. Rate/Annum Rate/Month 11 $3.10 $ 880,400.00 $73,366.67 12 $3.30 $ 937,200.00 $78,100.00 13 $3.50 $ 994,000.00 $82,833.33 14 $3.70 $1,050,800.00 $87,566.67 15 $3.90 $1,107,600.00 $92,300.00 Option Number 2: Year Rate/Sq.Ft. Rate/Annum Rate/Month 16 To be negotiated based upon market rental rates for similar 17 space in the Brantford, Ontario area. Failing agreement 18 to this, all parties agree to refer this matter to arbitration. 19 20",renewal_option_clause
529,"Renewal Option. The Tenant shall have the right to renew the Lease for an additional term of five (5) years (""Renewal Option"") commencing January 1, 2004 and terminating December 31, 2009. Said Renewal Option shall be conditioned upon the following terms and conditions:",renewal_option_clause
530,Renewal Option. The exercise of the Renewal Option by Lessees shall be subject to satisfaction of the following conditions:,renewal_option_clause
531,Renewal Option. The extension of the Term period for above shall be deemed to be Tenant's exercise of the renewal option contained in the Lease and there shall be no further option to renew,renewal_option_clause
532,"Renewal Option. The first of two (2) renewal options granted to Tenant pursuant to Section 12 of the Sixth Amendment shall also apply to the Expansion Premises, except that the renewal term applicable to the Expansion Premises shall expire on December 31, 2005 and Tenant must exercise such renewal option with respect to the Expansion Premises on or prior to June 30, 2002 (but no sooner than March 31, 2002).",renewal_option_clause
533,Renewal Option. The first sentence of Section XLX of the Lease shall be modified to provide for an option for one Extended Term of three years instead of one Extended Term of five years.,renewal_option_clause
534,Renewal Option. The following is hereby added as Article Fifty Second -------------- of the Lease:,renewal_option_clause
535,Renewal Option. The fourth (4th) paragraph of Rider A attached to the Lease beginning with “The annual Fixed Basic Rent . . . .” is hereby deleted in its entirety aril replaced with the following:,renewal_option_clause
536,"Renewal Option. The initial term of this Lease may be renewed for one (1) additional term upon the same terms and conditions, which shall commence upon March 1, 2006, and shall continue until December 11, 2008. Lessee shall give Lessor at least ninety (90) days prior written notice of Lessee's intent to exercise its option to renew this Lease for the renewal period.",renewal_option_clause
537,"Renewal Option. The parties acknowledge that Tenant has exercised the Option set forth in Section 2.3 of the Lease. So long as Tenant is not then in default, Tenant shall have another option (the ""Second Option"") to renew this Lease (but only as to that portion of the Premises not subleased to GTE Intelligent Network Services Incorporated (""GTE""), in the event and only in the event GTE exercises its option to lease its subleased space directly from Landlord) for a five (5) year term, beginning on the expiration of the Term of this Lease as extended in Paragraph 1 above, and continuing for five (5) years thereafter, by notifying Landlord in writing of its election at least nine (9) months prior to the end of such Term of this Lease. Such renewal shall be on all of the terms and conditions of this Lease in effect in the last month of the extended term of this Lease which are not inconsistent herewith, except that the Total Monthly Rental shall be at a market rental rate as determined by Landlord in its reasonable judgment. Landlord shall give written notice (the ""Rental Notice"") to Tenant of the Total Monthly Rental to be in effect during such renewal term within thirty (30) days after receipt of Tenant's notice exercising the Second Option, and Tenant shall have a right during the thirty (30) day period after receipt of the Rental Notice within which to revoke the exercise of the Second Option by giving written notice of revocation to Landlord within such thirty (30) day period, in which event the Term of this Lease shall expire on May 31, 2008. If Tenant does not revoke its exercise of the Second Option within such thirty (30) day period, then the Total Monthly Rental specified by Landlord the Rental Notice shall be in effect during such renewal period.",renewal_option_clause
538,"Renewal Option. The parties acknowledge that, pursuant to section 2 of the Lease, the present term of the Lease is scheduled to expire on April 18, 2000. All but the first sentence of section 2 of the Lease is deleted and the following is inserted in its place:",renewal_option_clause
539,Renewal Option. The parties by mutual agreement may decide to renew or extend this Development Agreement.,renewal_option_clause
540,"Renewal Option. The parties hereby acknowledge and agree that the renewal option contained in Article 46 of the Lease may only be exercised with respect to both the Original Premises and the Additional Premises. Effective as of the Additional Premises Commencement Date, Article 46(C) is hereby modified and amended by deleting ""$167,071.20"" and inserting ""$315,333.57"" in lieu thereof.",renewal_option_clause
541,Renewal Option. The parties hereby confirm that Section I (entitled “Renewal Option”) of Exhibit E to the Lease continues in full force and effect in accordance with its terms.,renewal_option_clause
542,"Renewal Option. The provisions of Article 12 of the Ninth Amendment are deemed to apply to Suite 1900 and Suite 2000 and, if applicable, Suite 700 or Suite 710.",renewal_option_clause
543,Renewal Option. The provisions of Article 63 of the Addendum to the Lease are amended and restated to provide in their entirety as follows:,renewal_option_clause
